100642535,551592,0.0
100642538,551119,5e-134
100642539,552099,0.0
100642542,552516,0.0
100642544,552106,1e-83
100642545,411894,3e-36
100642549,100577982,9e-96
100642550,552274,0.0
100642551,552644,0.0
100642552,551418,2e-149
100642553,413551,0.0
100642554,725651,0.0
100642555,726736,0.0
100642556,412646,0.0
100642557,100578119,1e-108
100642558,411962,0.0
100642559,411376,0.0
100642560,409129,3e-89
100642561,724901,0.0
100642562,411207,0.0
100642563,726253,2e-97
100642564,410741,1e-81
100642565,408839,0.0
100642566,100576165,3e-91
100642567,412396,4e-93
100642569,727087,4e-94
100642571,410159,0.0
100642572,552217,1e-171
100642573,100577440,2e-81
100642574,100577887,4e-43
100642575,725241,0.0
100642576,408304,0.0
100642577,725107,2e-97
100642579,409241,3e-144
100642580,552201,0.0
100642581,409424,0.0
100642584,100578813,0.0
100642585,551275,0.0
100642586,406111,0.0
100642587,102653832,2e-125
100642588,552552,0.0
100642589,102653938,4e-68
100642590,725475,1e-113
100642592,725020,2e-163
100642595,409238,0.0
100642596,411982,0.0
100642598,725101,6e-107
100642600,410958,0.0
100642601,412159,0.0
100642602,100578006,0.0
100642603,552572,9e-117
100642604,409293,0.0
100642605,100578352,0.0
100642606,408925,0.0
100642607,413025,0.0
100642608,551400,1e-63
100642610,410204,0.0
100642611,409422,0.0
100642612,552232,3e-82
100642613,413055,0.0
100642615,100578309,0.0
100642616,725616,1e-52
100642617,102653958,3e-166
100642618,411760,0.0
100642619,551223,7e-37
100642620,552745,0.0
100642621,411797,0.0
100642622,552658,0.0
100642623,410026,0.0
100642624,102655178,5e-116
100642625,412439,0.0
100642626,725854,0.0
100642627,411626,0.0
100642628,408996,0.0
100642629,410831,0.0
100642630,410079,8e-143
100642632,726158,0.0
100642633,409884,0.0
100642634,411603,0.0
100642635,102656501,0.0
100642636,551415,4e-167
100642637,409348,0.0
100642638,100576730,8e-58
100642639,551885,0.0
100642640,413411,0.0
100642641,409463,0.0
100642642,408956,4e-101
100642644,411343,1e-131
100642645,410012,1e-160
100642646,551794,9e-95
100642647,410272,0.0
100642648,413827,0.0
100642649,726800,6e-121
100642650,409638,0.0
100642651,727246,0.0
100642652,410371,0.0
100642653,412788,0.0
100642654,410447,0.0
100642655,551053,0.0
100642656,410429,6e-92
100642657,410428,0.0
100642658,410516,0.0
100642659,550981,1e-114
100642660,551036,0.0
100642661,410578,0.0
100642663,409207,4e-16
100642664,412069,0.0
100642665,413663,0.0
100642667,100578814,5e-140
100642668,552696,2e-100
100642669,726231,0.0
100642670,725633,3e-69
100642672,550992,3e-126
100642673,552654,0.0
100642675,503862,2e-41
100642676,725725,2e-28
100642677,102654970,1e-171
100642679,411870,2e-80
100642680,551458,3e-119
100642681,552093,2e-171
100642682,102654913,1e-21
100642683,100578696,0.0
100642685,100576993,0.0
100642686,409051,0.0
100642687,412443,2e-109
100642688,551747,0.0
100642693,412371,0.0
100642695,411340,0.0
100642696,409262,0.0
100642697,412598,0.0
100642698,410245,0.0
100642700,409057,0.0
100642701,411861,0.0
100642702,408384,5e-73
100642703,727272,0.0
100642705,409331,0.0
100642707,409160,1e-118
100642708,408968,5e-179
100642710,408734,0.0
100642711,100577397,0.0
100642712,551855,0.0
100642713,412287,0.0
100642714,409325,0.0
100642715,727335,0.0
100642716,411850,0.0
100642717,725058,1e-168
100642718,100578654,9e-101
100642719,410960,0.0
100642720,552613,0.0
100642721,412844,0.0
100642722,410989,0.0
100642724,409292,0.0
100642725,552734,2e-56
100642726,414004,0.0
100642727,411215,9e-173
100642728,100577651,2e-118
100642729,413192,0.0
100642730,725480,0.0
100642731,551986,3e-178
100642732,100576748,2e-52
100642733,406099,3e-94
100642734,413427,0.0
100642736,724375,0.0
100642737,408393,0.0
100642739,408456,0.0
100642740,551438,0.0
100642741,725659,2e-93
100642742,552668,0.0
100642743,412503,8e-171
100642744,411242,0.0
100642745,102653606,0.0
100642747,412436,0.0
100642748,726798,0.0
100642751,100576775,0.0
100642752,725253,6e-58
100642753,727420,8e-145
100642754,411099,5e-83
100642755,411758,0.0
100642757,411695,7e-158
100642759,411814,0.0
100642760,409398,2e-43
100642762,551531,0.0
100642763,411503,0.0
100642764,552487,0.0
100642766,552480,5e-154
100642767,410326,0.0
100642769,724867,0.0
100642771,724243,0.0
100642772,410448,0.0
100642774,726093,0.0
100642775,102655078,2e-53
100642776,100576236,0.0
100642777,413078,0.0
100642778,410581,0.0
100642780,551694,4e-165
100642781,411989,0.0
100642782,551780,0.0
100642785,726159,0.0
100642786,552747,0.0
100642788,100577958,0.0
100642789,727015,1e-144
100642791,552372,4e-140
100642792,409377,5e-76
100642793,724638,2e-39
100642794,724118,2e-146
100642795,725725,1e-32
100642796,100577273,0.0
100642797,726760,3e-156
100642798,410178,0.0
100642799,552635,6e-93
100642800,725638,6e-147
100642801,725311,9e-93
100642802,413141,0.0
100642803,410095,6e-44
100642804,408828,0.0
100642807,503505,1e-102
100642808,409534,0.0
100642809,408901,0.0
100642810,726213,0.0
100642811,724895,3e-48
100642814,100576134,4e-128
100642816,408383,0.0
100642817,552477,0.0
100642818,725784,6e-96
100642820,552818,0.0
100642821,551861,9e-40
100642822,102653839,1e-154
100642823,552696,0.0
100642825,724652,0.0
100642826,725548,3e-116
100642827,551831,3e-129
100642828,413154,0.0
100642830,409588,0.0
100642832,412191,0.0
100642833,410895,0.0
100642834,100577635,0.0
100642835,100576986,0.0
100642836,410959,0.0
100642837,413363,0.0
100642838,100577174,0.0
100642839,726130,0.0
100642840,409774,2e-177
100642841,413020,0.0
100642842,411969,0.0
100642843,725629,2e-180
100642844,409109,0.0
100642845,409066,1e-94
100642846,726923,1e-87
100642847,726699,0.0
100642848,100577409,0.0
100642849,408336,4e-06
100642851,725046,0.0
100642852,725944,5e-38
100642853,408305,0.0
100642854,408322,0.0
100642856,408355,4e-138
100642857,412416,0.0
100642858,412205,2e-161
100642859,725197,0.0
100642860,410393,0.0
100642861,100578935,3e-81
100642862,410494,1e-90
100642863,727591,0.0
100642864,677674,3e-22
100642867,413029,0.0
100642868,551756,0.0
100642871,410870,0.0
100642872,411871,0.0
100642874,552241,0.0
100642875,412589,0.0
100642876,409543,0.0
100642877,409581,0.0
100642878,550886,0.0
100642879,100578864,1e-165
100642880,551354,1e-105
100642881,412372,0.0
100642883,413185,0.0
100642884,724571,0.0
100642885,727247,4e-134
100642886,411262,0.0
100642887,724902,0.0
100642888,409232,3e-91
100642889,552499,0.0
100642890,725948,0.0
100642891,102655030,6e-28
100642892,410325,0.0
100642893,409634,0.0
100642894,100577520,0.0
100642895,409487,0.0
100642897,410405,0.0
100642898,100578442,8e-74
100642899,726248,0.0
100642900,724688,5e-88
100642901,551078,4e-131
100642902,412791,0.0
100642903,409881,4e-119
100642904,550698,0.0
100642905,409368,0.0
100642906,412808,0.0
100642907,410840,0.0
100642908,409368,6e-78
100642909,552224,0.0
100642910,412384,0.0
100642911,409505,1e-95
100642912,494523,3e-111
100642913,408572,6e-135
100642914,410057,0.0
100642915,725725,1e-32
100642916,725495,0.0
100642917,726760,0.0
100642918,551521,0.0
100642919,725794,1e-161
100642922,411023,0.0
100642924,100579049,0.0
100642926,412545,0.0
100642927,726742,0.0
100642928,551116,9e-164
100642929,413680,0.0
100642932,412763,0.0
100642933,726219,0.0
100642934,724498,0.0
100642935,413944,0.0
100642936,408383,0.0
100642937,410370,3e-104
100642938,100578920,0.0
100642939,100577145,0.0
100642940,727486,0.0
100642941,552816,0.0
100642942,409204,2e-179
100642943,725134,0.0
100642944,552673,1e-111
100642945,412091,5e-14
100642946,552063,0.0
100642947,724393,2e-135
100642948,550715,1e-61
100642949,724411,0.0
100642951,408681,0.0
100642952,552320,1e-103
100642954,409640,0.0
100642957,551619,0.0
100642958,727423,1e-78
100642959,409291,0.0
100642961,727539,0.0
100642962,724330,0.0
100642963,102656732,5e-90
100642965,552005,0.0
100642966,100576140,4e-125
100642967,409849,0.0
100642968,551967,0.0
100642969,408319,5e-50
100642970,408354,0.0
100642972,409952,0.0
100642973,409962,2e-79
100642975,725583,2e-179
100642976,411694,0.0
100642978,677674,1e-24
100642979,413976,1e-174
100642980,411597,0.0
100642981,409510,0.0
100642982,724252,0.0
100642983,413416,0.0
100642984,413293,7e-132
100642986,410184,0.0
100642987,411729,0.0
100642988,408674,0.0
100642989,412331,0.0
100642991,409242,0.0
100642992,726365,2e-157
100642993,100577527,3e-47
100642994,412690,0.0
100642995,552566,8e-129
100642996,411757,3e-115
100642997,551573,0.0
100642999,414009,0.0
100643000,724864,0.0
100643001,412107,0.0
100643003,411291,0.0
100643004,410236,0.0
100643005,724446,3e-51
100643006,552716,0.0
100643008,552804,0.0
100643009,727483,2e-29
100643010,552100,0.0
100643011,550829,0.0
100643012,726525,0.0
100643013,408411,0.0
100643014,552735,1e-160
100643015,725196,2e-77
100643017,100576839,0.0
100643018,412192,0.0
100643019,100576812,2e-06
100643021,551537,1e-156
100643022,410982,0.0
100643023,412354,0.0
100643024,726461,0.0
100643026,726747,3e-09
100643027,552185,0.0
100643028,726056,2e-107
100643029,724794,3e-84
100643030,408585,2e-111
100643031,412955,7e-135
100643032,724382,4e-70
100643034,100578460,2e-49
100643035,550706,0.0
100643036,726989,0.0
100643037,100577614,4e-102
100643038,725909,5e-163
100643039,411069,0.0
100643040,726174,4e-61
100643041,100577712,0.0
100643042,725727,0.0
100643044,551309,0.0
100643045,726955,1e-149
100643048,727000,0.0
100643049,100576902,0.0
100643050,726149,0.0
100643051,410244,4e-101
100643052,410266,0.0
100643053,726243,0.0
100643054,413834,0.0
100643055,409457,6e-10
100643056,100578818,0.0
100643058,410174,0.0
100643059,410121,0.0
100643060,406096,0.0
100643061,409955,0.0
100643062,100577332,8e-145
100643063,552692,0.0
100643064,552310,0.0
100643065,102654371,8e-114
100643066,551782,0.0
100643068,100578952,0.0
100643069,409039,0.0
100643070,408680,0.0
100643071,100578484,2e-84
100643072,412160,3e-150
100643073,413858,0.0
100643074,726099,0.0
100643075,411604,0.0
100643076,412287,9e-12
100643077,408894,0.0
100643078,100576222,1e-169
100643079,727538,2e-180
100643080,412632,4e-102
100643081,100576473,1e-27
100643082,725329,4e-143
100643083,408314,6e-09
100643085,411239,0.0
100643086,726321,4e-91
100643087,550651,0.0
100643088,100577845,0.0
100643089,412154,0.0
100643091,409953,0.0
100643092,410449,0.0
100643093,724561,5e-31
100643094,413569,0.0
100643095,100578776,0.0
100643096,410493,0.0
100643097,550767,1e-155
100643098,726509,8e-146
100643101,725483,0.0
100643103,410648,0.0
100643104,551597,0.0
100643105,726380,1e-125
100643106,552631,0.0
100643107,409261,0.0
100643108,724993,3e-81
100643109,724556,3e-98
100643111,725357,4e-43
100643112,724510,0.0
100643113,412372,4e-53
100643114,726385,1e-173
100643115,100577527,1e-15
100643116,410994,0.0
100643118,551612,0.0
100643119,412804,0.0
100643120,410142,0.0
100643122,726685,0.0
100643125,551264,9e-138
100643126,552069,0.0
100643127,410241,6e-145
100643128,411719,0.0
100643129,100576147,0.0
100643130,411863,2e-143
100643131,411953,0.0
100643132,551549,0.0
100643133,410166,0.0
100643134,551392,5e-129
100643135,408412,0.0
100643137,409713,0.0
100643138,724202,0.0
100643139,100576975,0.0
100643141,409183,0.0
100643142,724558,4e-73
100643143,551628,0.0
100643144,100576708,1e-101
100643145,412888,0.0
100643146,724311,0.0
100643147,409462,0.0
100643148,410710,0.0
100643149,724993,3e-79
100643150,725725,5e-28
100643151,724694,4e-90
100643152,410065,2e-152
100643153,413314,0.0
100643154,552077,0.0
100643155,409773,0.0
100643156,552078,0.0
100643157,552358,2e-116
100643158,726318,0.0
100643159,551578,0.0
100643160,100578223,3e-56
100643161,100578602,0.0
100643162,409933,0.0
100643163,724876,0.0
100643164,413692,0.0
100643165,409000,0.0
100643166,726991,0.0
100643167,100577064,1e-66
100643169,413242,0.0
100643171,410747,0.0
100643173,410386,0.0
100643175,411839,0.0
100643176,552697,0.0
100643177,409577,0.0
100643178,724251,8e-156
100643183,411651,0.0
100643185,100576130,1e-74
100643187,551676,8e-178
100643188,409040,0.0
100643189,100577750,5e-43
100643190,409236,2e-124
100643191,724128,4e-112
100643192,726857,9e-72
100643194,726284,2e-116
100643198,411175,0.0
100643199,724115,0.0
100643200,724495,0.0
100643201,102656491,2e-54
100643203,551571,1e-117
100643204,552717,0.0
100643205,100577972,0.0
100643206,100576754,0.0
100643207,409023,0.0
100643208,724241,1e-65
100643209,413428,0.0
100643210,409095,0.0
100643211,409373,0.0
100643212,410323,0.0
100643213,409604,0.0
100643214,726040,0.0
100643215,100576248,5e-149
100643216,727327,4e-30
100643217,727091,0.0
100643218,410577,0.0
100643219,551824,0.0
100643220,551984,0.0
100643222,410017,2e-139
100643223,726216,0.0
100643224,551506,0.0
100643225,408662,0.0
100643226,552089,0.0
100643227,411859,0.0
100643228,412853,3e-61
100643229,100577488,8e-98
100643230,412361,2e-169
100643231,408586,0.0
100643232,725457,9e-63
100643233,724649,3e-66
100643234,408691,7e-82
100643235,100578715,0.0
100643237,409255,0.0
100643238,411206,0.0
100643240,725494,0.0
100643241,100578089,1e-127
100643242,724863,0.0
100643243,410291,0.0
100643244,102654108,6e-09
100643245,413244,0.0
100643249,408828,9e-135
100643250,552723,0.0
100643251,411769,0.0
100643252,409636,7e-64
100643253,551163,0.0
100643254,100576736,2e-74
100643255,551103,0.0
100643256,412187,0.0
100643257,726597,0.0
100643259,726651,0.0
100643260,102653606,2e-157
100643263,408442,1e-132
100643264,102656190,7e-15
100643265,408770,0.0
100643267,724145,3e-136
100643268,100577636,5e-172
100643269,412573,0.0
100643270,409229,0.0
100643271,724587,0.0
100643272,102656599,1e-48
100643273,408607,0.0
100643274,551010,0.0
100643275,100577576,0.0
100643276,413313,2e-154
100643278,100577527,6e-13
100643279,100578188,8e-130
100643280,552171,9e-134
100643282,406082,0.0
100643283,102655219,0.0
100643284,552645,6e-116
100643286,411943,0.0
100643287,552027,0.0
100643288,551265,0.0
100643289,412768,2e-165
100643290,409532,0.0
100643291,551587,0.0
100643292,413271,0.0
100643293,726121,1e-169
100643294,411985,0.0
100643295,410390,0.0
100643296,100577694,0.0
100643297,408470,0.0
100643298,726364,1e-159
100643299,552703,0.0
100643300,725318,4e-168
100643302,726728,0.0
100643304,724468,6e-75
100643305,411856,0.0
100643307,409165,0.0
100643311,551703,0.0
100643312,725294,0.0
100643313,100578602,3e-07
100643315,410961,0.0
100643316,551616,0.0
100643317,726042,4e-53
100643318,413784,0.0
100643319,726072,4e-106
100643320,552786,1e-18
100643321,725898,0.0
100643323,411150,0.0
100643324,411387,0.0
100643325,724144,1e-74
100643326,100578708,4e-174
100643327,100576446,0.0
100643328,102655736,2e-92
100643329,552710,0.0
100643331,409024,0.0
100643332,551093,0.0
100643333,551706,0.0
100643334,725654,0.0
100643335,413429,0.0
100643337,552098,2e-153
100643338,408561,0.0
100643339,100578957,8e-109
100643340,726598,0.0
100643341,100576461,0.0
100643342,408455,0.0
100643343,413064,0.0
100643344,724296,0.0
100643345,413200,0.0
100643346,551833,2e-102
100643348,413164,7e-135
100643349,552301,6e-114
100643350,727030,0.0
100643351,413612,4e-104
100643353,725386,0.0
100643354,100578244,7e-61
100643355,410867,0.0
100643356,412330,5e-139
100643357,100577513,2e-180
100643358,552213,3e-58
100643360,411385,0.0
100643361,413318,0.0
100643362,551636,0.0
100643363,725565,0.0
100643364,551461,0.0
100643365,410293,0.0
100643366,726952,0.0
100643368,724535,0.0
100643369,408979,0.0
100643370,412035,0.0
100643373,551148,1e-104
100643374,552729,0.0
100643376,411862,2e-152
100643377,724943,0.0
100643379,408388,0.0
100643380,552694,0.0
100643381,408399,0.0
100643382,726459,1e-168
100643383,100576839,4e-180
100643384,725039,4e-67
100643385,409511,2e-165
100643387,410925,0.0
100643389,413474,0.0
100643390,410678,3e-99
100643391,409707,2e-163
100643392,552058,0.0
100643393,725736,6e-86
100643394,413670,0.0
100643395,551699,0.0
100643398,413147,0.0
100643401,726024,0.0
100643403,551526,0.0
100643404,724389,0.0
100643406,725936,0.0
100643407,551144,0.0
100643409,408942,0.0
100643411,725710,0.0
100643412,413693,0.0
100643413,724079,0.0
100643415,410015,0.0
100643416,726291,0.0
100643417,408314,4e-161
100643418,552397,2e-177
100643419,411374,0.0
100643421,409294,3e-97
100643422,409084,0.0
100643423,725926,2e-54
100643424,409681,4e-107
100643425,726277,2e-43
100643426,102655072,0.0
100643427,409544,0.0
100643428,552236,0.0
100643429,413686,1e-73
100643430,409900,0.0
100643431,409166,0.0
100643434,726405,0.0
100643436,725718,2e-105
100643437,410076,0.0
100643438,595137,0.0
100643439,726071,0.0
100643440,724695,0.0
100643441,551712,0.0
100643443,552527,0.0
100643444,727432,1e-43
100643445,725867,2e-132
100643447,100576307,0.0
100643448,551154,0.0
100643449,724635,0.0
100643452,725368,5e-122
100643453,411586,0.0
100643454,552514,1e-117
100643455,724333,0.0
100643456,724285,2e-112
100643457,413430,0.0
100643459,412065,0.0
100643460,410465,5e-157
100643461,100577543,0.0
100643462,408420,0.0
100643465,100576458,1e-171
100643466,551769,2e-156
100643470,724666,5e-163
100643471,552528,0.0
100643472,409616,0.0
100643473,727229,0.0
100643476,724735,3e-65
100643477,724507,0.0
100643478,551171,8e-112
100643479,552194,9e-173
100643480,408917,0.0
100643481,726980,7e-71
100643482,411890,0.0
100643483,409218,0.0
100643484,725580,3e-50
100643485,100576293,0.0
100643486,412818,0.0
100643487,411685,0.0
100643488,102656551,2e-74
100643490,102656448,0.0
100643491,410206,0.0
100643492,406106,0.0
100643493,410748,0.0
100643495,409396,0.0
100643496,724770,0.0
100643497,412744,0.0
100643499,726709,0.0
100643500,414035,0.0
100643501,551502,0.0
100643502,100577322,7e-149
100643503,726353,0.0
100643504,726718,7e-154
100643505,100577818,8e-144
100643507,100576838,7e-55
100643508,412286,0.0
100643509,725943,2e-91
100643510,409791,0.0
100643511,412674,1e-116
100643512,409708,0.0
100643513,724352,5e-84
100643514,725103,1e-71
100643515,102654765,1e-35
100643517,409675,6e-93
100643518,408587,0.0
100643520,408670,0.0
100643521,410073,0.0
100643522,411052,2e-35
100643523,413130,0.0
100643524,726916,0.0
100643525,551692,0.0
100643526,409451,4e-61
100643527,409103,1e-09
100643528,409217,2e-13
100643529,412375,1e-180
100643530,725190,0.0
100643531,411218,0.0
100643532,408944,0.0
100643533,411344,0.0
100643534,551133,1e-169
100643536,100577198,0.0
100643537,725686,9e-61
100643538,413605,3e-177
100643539,412850,1e-94
100643540,102656166,0.0
100643541,724959,0.0
100643542,725092,0.0
100643543,410532,0.0
100643544,552827,9e-50
100643545,100576916,1e-76
100643546,409240,0.0
100643547,725331,0.0
100643549,724564,9e-154
100643550,724422,3e-161
100643552,411858,0.0
100643553,411698,0.0
100643555,727455,5e-98
100643556,100578814,5e-65
100643557,551643,0.0
100643558,100577749,3e-146
100643559,406129,0.0
100643560,724489,1e-48
100643561,724780,0.0
100643562,551539,4e-87
100643564,411931,2e-89
100643565,100577574,0.0
100643566,102655618,0.0
100643567,412670,0.0
100643568,727639,0.0
100643569,408857,0.0
100643570,725147,1e-35
100643571,100174948,0.0
100643573,724234,0.0
100643575,725131,0.0
100643576,409508,2e-54
100643577,449496,1e-79
100643578,552524,2e-165
100643579,411293,0.0
100643580,408299,0.0
100643581,725983,0.0
100643582,413510,0.0
100643584,409748,0.0
100643585,410336,0.0
100643586,100576384,0.0
100643587,408435,0.0
100643588,410451,0.0
100643589,100578338,3e-28
100643590,727335,1e-95
100643591,724158,1e-125
100643592,100576226,6e-72
100643593,726959,0.0
100643594,100576341,1e-170
100643595,408548,0.0
100643597,411841,0.0
100643598,724932,0.0
100643599,100576435,0.0
100643600,100578205,0.0
100643601,409038,0.0
100643602,724777,4e-95
100643605,413523,0.0
100643606,725297,0.0
100643607,408827,0.0
100643608,406131,0.0
100643609,725225,2e-87
100643610,100578739,0.0
100643611,551998,4e-85
100643612,725915,9e-70
100643613,102654398,6e-92
100643615,102656448,0.0
100643616,410207,0.0
100643617,410746,0.0
100643618,724527,5e-161
100643619,408348,0.0
100643621,724988,3e-23
100643622,551991,0.0
100643623,408389,0.0
100643624,410167,0.0
100643625,551533,6e-136
100643626,551987,4e-26
100643627,408388,0.0
100643628,726706,0.0
100643629,411746,0.0
100643632,552159,2e-105
100643634,100579041,5e-91
100643635,551515,1e-118
100643636,411764,0.0
100643638,409972,3e-71
100643639,725238,2e-60
100643640,551665,0.0
100643641,726375,8e-168
100643642,551772,0.0
100643643,100576333,0.0
100643644,100577562,0.0
100643645,408884,3e-14
100643646,100576349,1e-160
100643647,724306,1e-166
100643648,724399,0.0
100643649,100578311,2e-132
100643650,551259,0.0
100643651,100578697,2e-161
100643652,550875,7e-85
100643653,412491,0.0
