RF55_10167,410997,6e-75
RF55_10168,410987,0.0
RF55_10170,552114,2e-60
RF55_10171,725291,4e-09
RF55_10173,102655471,1e-22
RF55_1017,412728,0.0
RF55_10174,725670,6e-58
RF55_10175,409197,4e-117
RF55_10178,102653626,3e-13
RF55_10182,408670,4e-48
RF55_10185,411014,0.0
RF55_10186,410603,4e-24
RF55_10191,724307,2e-117
RF55_10199,410301,0.0
RF55_10200,725992,0.0
RF55_1020,102655879,1e-19
RF55_10201,100578089,6e-69
RF55_10202,410205,0.0
RF55_10203,100577102,6e-60
RF55_10206,102655141,2e-152
RF55_10207,413437,1e-135
RF55_10208,414038,2e-128
RF55_10209,552602,2e-119
RF55_10210,552451,7e-102
RF55_10211,551629,0.0
RF55_1021,551460,0.0
RF55_10217,412839,5e-130
RF55_10218,100578467,6e-59
RF55_10220,409476,0.0
RF55_10221,102653626,1e-09
RF55_10224,100577579,3e-117
RF55_1022,552779,1e-59
RF55_10225,551339,4e-179
RF55_10227,724602,2e-43
RF55_10229,100577651,2e-43
RF55_10230,410290,0.0
RF55_10231,409863,7e-114
RF55_10232,102653626,7e-06
RF55_10233,552362,3e-139
RF55_1023,413503,2e-134
RF55_10234,409767,0.0
RF55_10235,412742,0.0
RF55_10236,725157,2e-135
RF55_10237,413341,0.0
RF55_102,406117,0.0
RF55_10243,724401,2e-25
RF55_1025,100576217,1e-44
RF55_10252,410270,0.0
RF55_10253,100578661,0.0
RF55_10257,552695,5e-122
RF55_10258,408321,1e-82
RF55_10259,406107,0.0
RF55_1026,552276,1e-160
RF55_10265,726728,0.0
RF55_10266,551153,3e-18
RF55_10267,550903,3e-22
RF55_10268,727461,1e-98
RF55_1027,100578575,5e-153
RF55_10277,551769,8e-23
RF55_10278,412200,8e-153
RF55_1028,100576176,1e-146
RF55_10283,100576817,0.0
RF55_10284,412445,3e-52
RF55_10286,411678,8e-78
RF55_10287,100577587,3e-165
RF55_10292,411806,0.0
RF55_10293,409468,2e-159
RF55_10294,410671,3e-134
RF55_10296,725698,2e-50
RF55_1029,724959,0.0
RF55_10297,409193,0.0
RF55_10299,724851,9e-73
RF55_10300,551044,2e-23
RF55_10302,411297,0.0
RF55_10305,411231,6e-158
RF55_1030,724913,1e-74
RF55_10310,100577561,0.0
RF55_10314,408850,0.0
RF55_10315,408851,0.0
RF55_1031,724959,0.0
RF55_10324,102653626,3e-19
RF55_10326,408694,0.0
RF55_10330,409771,2e-21
RF55_10331,408343,4e-27
RF55_10332,100579054,2e-48
RF55_10333,724520,2e-164
RF55_10334,102655945,7e-112
RF55_10335,410288,2e-08
RF55_1033,551305,0.0
RF55_10336,726099,3e-69
RF55_10340,413959,0.0
RF55_103,409354,0.0
RF55_10341,408358,1e-51
RF55_10343,408329,0.0
RF55_10345,411290,3e-100
RF55_10346,411718,4e-137
RF55_10347,552201,0.0
RF55_10349,724358,0.0
RF55_10350,102656429,9e-28
RF55_10351,102656429,9e-30
RF55_10352,727000,0.0
RF55_1035,725286,1e-94
RF55_10361,411145,0.0
RF55_10362,102656701,1e-30
RF55_10363,724816,2e-30
RF55_1036,551421,0.0
RF55_10365,725588,2e-103
RF55_10367,725256,1e-41
RF55_10368,412302,1e-134
RF55_10369,551603,8e-159
RF55_1037,100576584,1e-04
RF55_10372,102655131,1e-57
RF55_10373,411264,0.0
RF55_10377,410636,1e-75
RF55_10378,413973,3e-33
RF55_10379,413973,4e-34
RF55_10382,410043,0.0
RF55_10387,726832,1e-09
RF55_10388,410997,0.0
RF55_10389,408782,0.0
RF55_10390,551833,1e-91
RF55_1039,410117,0.0
RF55_10394,725450,2e-81
RF55_10395,725024,4e-15
RF55_10396,411685,0.0
RF55_10397,413868,3e-156
RF55_10399,100577328,6e-128
RF55_10402,727071,9e-144
RF55_10403,409294,6e-97
RF55_10405,409771,3e-06
RF55_10406,413473,5e-26
RF55_1040,725870,0.0
RF55_10,411155,0.0
RF55_1041,409810,0.0
RF55_10415,411385,3e-20
RF55_10416,413549,1e-131
RF55_1042,725097,8e-33
RF55_10432,411665,2e-34
RF55_1043,413189,1e-174
RF55_10434,726788,3e-66
RF55_10435,551520,1e-128
RF55_10436,724191,6e-73
RF55_10437,411491,8e-146
RF55_10439,102656652,9e-34
RF55_10440,411209,1e-49
RF55_104,409353,0.0
RF55_10442,412674,1e-46
RF55_1044,409809,0.0
RF55_10444,412933,2e-139
RF55_10445,411296,0.0
RF55_10449,551319,0.0
RF55_10450,410169,0.0
RF55_10451,726362,2e-136
RF55_10452,408394,0.0
RF55_10454,411307,0.0
RF55_10455,408321,9e-85
RF55_1045,552756,3e-70
RF55_10456,726178,0.0
RF55_10457,551124,1e-46
RF55_10459,410096,0.0
RF55_10461,410870,6e-06
RF55_1046,412528,0.0
RF55_10465,725579,0.0
RF55_10467,412650,0.0
RF55_10468,726401,4e-43
RF55_10472,408321,0.0
RF55_10473,410256,0.0
RF55_1047,724558,5e-22
RF55_10483,408777,2e-34
RF55_10484,412926,4e-80
RF55_1048,551537,4e-126
RF55_10485,551848,2e-82
RF55_10487,413247,0.0
RF55_10490,102654217,8e-18
RF55_10491,102654217,8e-18
RF55_1049,550667,0.0
RF55_10497,409299,5e-119
RF55_10498,100577170,1e-140
RF55_10499,412190,5e-66
RF55_1050,408733,7e-89
RF55_10511,411920,0.0
RF55_10512,726989,0.0
RF55_10513,408835,6e-129
RF55_1051,411554,5e-83
RF55_10514,726569,3e-51
RF55_10515,102655217,3e-55
RF55_10516,412310,8e-19
RF55_10517,727023,2e-145
RF55_10518,727029,0.0
RF55_10519,550932,0.0
RF55_10520,411750,1e-30
RF55_10521,411721,2e-143
RF55_10522,410815,4e-58
RF55_10525,410506,0.0
RF55_10526,410507,0.0
RF55_10529,413086,8e-93
RF55_10530,409243,0.0
RF55_10532,727358,1e-77
RF55_1053,413968,6e-07
RF55_10534,727358,1e-27
RF55_10537,725561,3e-70
RF55_10538,413356,3e-81
RF55_10540,726941,2e-21
RF55_105,413120,0.0
RF55_10542,724460,9e-43
RF55_10543,409390,8e-171
RF55_1054,727443,2e-67
RF55_1055,102654691,4e-79
RF55_10551,408855,0.0
RF55_10552,727447,0.0
RF55_10553,411488,0.0
RF55_10554,100379261,0.0
RF55_10555,551328,0.0
RF55_10556,409452,0.0
RF55_10564,552472,6e-47
RF55_10571,102654012,3e-56
RF55_10572,727490,3e-73
RF55_1057,411476,0.0
RF55_10574,552365,0.0
RF55_10575,408648,5e-89
RF55_10576,412436,6e-117
RF55_10578,726067,0.0
RF55_10580,413948,6e-131
RF55_10581,725801,2e-163
RF55_10582,413877,4e-110
RF55_10583,552106,9e-63
RF55_1058,552605,0.0
RF55_10587,552511,1e-80
RF55_10588,410257,0.0
RF55_10589,551410,0.0
RF55_10590,411147,3e-29
RF55_10592,552178,6e-103
RF55_10593,725704,0.0
RF55_1059,551550,0.0
RF55_10595,726913,3e-43
RF55_10596,102653626,1e-20
RF55_10597,725076,1e-05
RF55_10601,411158,0.0
RF55_10602,100577351,2e-71
RF55_10603,726274,2e-172
RF55_1060,413173,0.0
RF55_1061,100576400,2e-44
RF55_10613,724563,0.0
RF55_10614,726054,4e-51
RF55_10615,411959,1e-53
RF55_10618,411270,7e-31
RF55_1062,100578433,0.0
RF55_10621,412777,7e-45
RF55_10623,411833,3e-154
RF55_10625,724422,6e-42
RF55_10627,409451,3e-55
RF55_10629,409626,4e-60
RF55_10631,409273,4e-29
RF55_10632,552495,0.0
RF55_10633,724358,1e-100
RF55_1063,413350,6e-134
RF55_10635,413556,0.0
RF55_106,411658,0.0
RF55_10641,726871,5e-156
RF55_10642,725898,2e-102
RF55_10643,411085,1e-118
RF55_1064,408892,8e-148
RF55_10644,100576584,7e-41
RF55_10645,102653947,3e-55
RF55_10646,412424,6e-147
RF55_10647,725008,1e-53
RF55_10648,413995,0.0
RF55_10650,552493,6e-17
RF55_1065,411176,3e-145
RF55_10656,552561,1e-103
RF55_10657,409579,4e-91
RF55_10658,552768,4e-180
RF55_10659,408976,5e-41
RF55_10660,410565,0.0
RF55_10661,100576608,8e-70
RF55_1066,551737,0.0
RF55_10666,100578330,8e-34
RF55_1067,100576903,6e-157
RF55_10672,412943,0.0
RF55_10673,100576522,2e-12
RF55_10676,409881,3e-101
RF55_10681,412081,7e-166
RF55_10682,408754,2e-18
RF55_10683,412081,9e-161
RF55_10684,413936,6e-22
RF55_10685,551858,5e-145
RF55_1068,725329,1e-36
RF55_10688,551430,2e-99
RF55_10690,102656021,8e-178
RF55_10691,725299,2e-22
RF55_10692,551854,1e-138
RF55_10694,726832,4e-13
RF55_10695,409869,0.0
RF55_1069,552070,0.0
RF55_10697,411678,0.0
RF55_10699,726065,0.0
RF55_10701,100576812,1e-06
RF55_10702,552382,0.0
RF55_1070,412613,5e-156
RF55_10708,102656701,6e-11
RF55_10709,726204,0.0
RF55_10711,412865,2e-10
RF55_10712,725332,0.0
RF55_10713,550687,8e-29
RF55_1071,552374,2e-81
RF55_10719,410385,0.0
RF55_1072,100577140,9e-167
RF55_10721,726956,2e-115
RF55_10724,551636,1e-68
RF55_10726,102655871,4e-16
RF55_10733,409227,0.0
RF55_1073,409734,2e-113
RF55_10736,725241,9e-86
RF55_10738,100576924,2e-28
RF55_107,409148,2e-75
RF55_1074,100577296,5e-116
RF55_1075,100577139,3e-25
RF55_10751,408452,7e-31
RF55_10752,725621,0.0
RF55_10753,725621,0.0
RF55_10754,409414,0.0
RF55_10757,413097,4e-36
RF55_10760,552798,7e-99
RF55_1076,410648,2e-86
RF55_10764,725681,2e-164
RF55_10767,102653626,2e-06
RF55_10769,726791,2e-48
RF55_1077,410648,3e-69
RF55_10777,102653626,1e-07
RF55_10785,102654175,3e-30
RF55_10787,551137,7e-173
RF55_10792,409341,8e-160
RF55_10793,408397,0.0
RF55_10794,100576348,8e-56
RF55_1079,411808,1e-77
RF55_10795,100578697,5e-119
RF55_10796,411830,2e-131
RF55_10797,726427,1e-93
RF55_10800,725613,0.0
RF55_1080,552184,2e-55
RF55_10807,411463,0.0
RF55_10808,408957,0.0
RF55_10810,408742,2e-102
RF55_1081,552163,8e-134
RF55_10818,102653626,4e-11
RF55_10820,725386,3e-125
RF55_1082,408764,8e-12
RF55_10826,102653626,7e-17
RF55_10828,410166,0.0
RF55_10832,550901,1e-164
RF55_10833,724529,1e-29
RF55_10835,552576,4e-158
RF55_10836,100577377,2e-165
RF55_10837,100577377,2e-165
RF55_10838,410578,1e-131
RF55_10841,551448,8e-81
RF55_10842,102656654,1e-28
RF55_10843,408965,0.0
RF55_10844,411269,0.0
RF55_1084,552064,0.0
RF55_10846,100578699,2e-47
RF55_10847,409533,0.0
RF55_10852,409217,0.0
RF55_10854,724497,4e-23
RF55_108,551301,8e-138
RF55_10855,724863,4e-62
RF55_10856,413998,0.0
RF55_1085,725791,3e-10
RF55_10860,725757,7e-43
RF55_10861,725789,2e-102
RF55_10862,408706,4e-59
RF55_1086,413796,0.0
RF55_10865,100576346,2e-53
RF55_10866,413740,3e-85
RF55_10868,410517,5e-52
RF55_10869,412638,0.0
RF55_1087,102656088,0.0
RF55_10874,409276,1e-159
RF55_10876,102653626,8e-14
RF55_10878,408867,7e-23
RF55_10879,408867,1e-24
RF55_10880,412055,0.0
RF55_10881,550726,4e-133
RF55_10882,410317,5e-52
RF55_1088,411609,2e-127
RF55_10885,410379,4e-16
RF55_10886,725561,2e-63
RF55_10888,100576456,1e-91
RF55_10892,412100,4e-11
RF55_10893,726472,5e-78
RF55_1089,409954,1e-124
RF55_10894,552015,0.0
RF55_10895,552042,4e-133
RF55_10896,102654133,0.0
RF55_1090,725246,2e-44
RF55_10908,408762,0.0
RF55_10909,725591,0.0
RF55_109,100578852,1e-172
RF55_10910,100578801,3e-08
RF55_10911,550948,7e-25
RF55_10912,409398,1e-80
RF55_10916,100577905,2e-07
RF55_10917,409883,3e-10
RF55_10918,725389,2e-87
RF55_10921,100576592,5e-13
RF55_10922,550689,1e-14
RF55_10923,410148,0.0
RF55_10926,726000,4e-108
RF55_10927,409368,4e-153
RF55_10930,410793,2e-20
RF55_10934,409196,3e-45
RF55_1093,725246,3e-72
RF55_1094,102656170,6e-112
RF55_10942,409245,0.0
RF55_10944,726225,4e-32
RF55_10952,726068,4e-34
RF55_10953,410229,0.0
RF55_10954,412914,0.0
RF55_10955,726095,0.0
RF55_10961,725546,2e-75
RF55_1096,411780,4e-61
RF55_10966,725514,2e-88
RF55_10967,412511,3e-161
RF55_10968,552676,3e-169
RF55_10969,552223,0.0
RF55_10971,413668,0.0
RF55_10973,551101,0.0
RF55_10974,726362,9e-66
RF55_10975,100578562,7e-47
RF55_1097,551016,0.0
RF55_10977,100578694,1e-153
RF55_10978,725653,7e-86
RF55_10979,410387,0.0
RF55_10980,552357,1e-75
RF55_10982,100578718,2e-22
RF55_10985,410616,6e-27
RF55_1098,552592,1e-74
RF55_10986,409229,0.0
RF55_1099,100578705,0.0
RF55_10991,412141,6e-159
RF55_10992,725841,3e-66
RF55_10994,724855,2e-105
RF55_10995,413727,2e-174
RF55_10996,102656618,3e-156
RF55_10997,410730,9e-171
RF55_11002,409843,0.0
RF55_11003,413264,9e-63
RF55_1100,413438,0.0
RF55_11004,552221,0.0
RF55_1,100578067,4e-07
RF55_11006,100577583,1e-44
RF55_11008,724420,0.0
RF55_11012,411998,2e-36
RF55_11013,552715,0.0
RF55_1101,409303,0.0
RF55_11014,413643,0.0
RF55_11015,412840,2e-46
RF55_11016,552797,6e-66
RF55_11023,724388,4e-53
RF55_1102,409273,6e-166
RF55_11024,724388,2e-125
RF55_11025,408476,0.0
RF55_11026,100577765,2e-37
RF55_11030,410408,0.0
RF55_11031,413817,0.0
RF55_11033,551216,2e-28
RF55_11034,410872,4e-18
RF55_11035,726178,3e-48
RF55_11036,102656560,1e-52
RF55_11037,100578116,0.0
RF55_1103,726829,2e-101
RF55_11038,412868,6e-176
RF55_11040,724965,2e-20
RF55_11044,100576985,2e-06
RF55_1104,413324,0.0
RF55_11050,410658,1e-14
RF55_1105,100578253,4e-110
RF55_11051,724961,2e-06
RF55_11052,406150,5e-108
RF55_11053,100579019,1e-44
RF55_11054,726080,0.0
RF55_11055,408792,0.0
RF55_11058,100578927,0.0
RF55_11059,102655927,1e-05
RF55_1106,100579040,9e-132
RF55_11063,725336,1e-13
RF55_11064,410108,3e-122
RF55_11065,726021,0.0
RF55_11066,411073,0.0
RF55_11067,725146,3e-171
RF55_11068,102656766,2e-77
RF55_11069,409658,9e-46
RF55_11071,410166,3e-74
RF55_11075,412763,0.0
RF55_11076,726360,5e-67
RF55_11077,410874,0.0
RF55_11078,100578664,2e-51
RF55_11079,102656372,9e-150
RF55_1108,102654776,0.0
RF55_11083,410410,5e-09
RF55_11085,411552,4e-15
RF55_11089,409717,0.0
RF55_11093,408280,1e-29
RF55_1109,409795,1e-100
RF55_11094,724501,0.0
RF55_11095,411719,1e-80
RF55_11099,413815,0.0
RF55_11101,726816,0.0
RF55_11103,411028,2e-164
RF55_11105,552753,2e-08
RF55_11106,724356,2e-06
RF55_11107,100576708,2e-118
RF55_11109,408302,5e-47
RF55_11110,410161,4e-177
RF55_11111,551604,9e-131
RF55_11112,409290,1e-84
RF55_11113,413781,5e-71
RF55_1111,724196,4e-50
RF55_11117,413018,0.0
RF55_11119,726460,8e-77
RF55_11120,102656110,2e-49
RF55_11121,724993,1e-106
RF55_1112,724239,0.0
RF55_11129,551466,1e-113
RF55_11130,552462,2e-72
RF55_11131,724474,3e-19
RF55_11132,411433,1e-86
RF55_11133,100576623,6e-14
RF55_11137,727593,4e-154
RF55_11139,408551,4e-16
RF55_11145,550822,0.0
RF55_1114,724326,4e-101
RF55_11151,409402,7e-63
RF55_11152,100576242,3e-44
RF55_11153,726098,4e-16
RF55_1115,411472,0.0
RF55_11155,408517,6e-134
RF55_11160,726014,0.0
RF55_11161,552245,0.0
RF55_11162,551599,0.0
RF55_11163,726724,3e-128
RF55_11164,411828,2e-56
RF55_11165,408837,8e-60
RF55_11166,411229,2e-28
RF55_1116,725421,0.0
RF55_11171,100577905,4e-143
RF55_11172,100578751,4e-15
RF55_111,724483,1e-14
RF55_1117,409074,7e-127
RF55_11174,726529,6e-43
RF55_11175,551479,4e-36
RF55_11176,413645,3e-100
RF55_11177,410643,2e-39
RF55_11178,551742,2e-31
RF55_11179,552010,0.0
RF55_11180,726541,2e-103
RF55_1118,411473,0.0
RF55_11186,411814,0.0
RF55_11187,411723,2e-135
RF55_11188,100578215,0.0
RF55_11191,552787,0.0
RF55_1119,413430,0.0
RF55_1120,413429,0.0
RF55_11204,410779,0.0
RF55_11205,409299,0.0
RF55_11206,724838,2e-26
RF55_11207,409490,4e-53
RF55_11208,409053,2e-07
RF55_11209,100577004,0.0
RF55_11210,413340,6e-73
RF55_11211,552555,3e-99
RF55_11212,551029,1e-137
RF55_11220,100577001,8e-07
RF55_1122,100579056,4e-25
RF55_11222,102653626,1e-12
RF55_11223,551284,0.0
RF55_11230,551708,0.0
RF55_11231,552695,5e-100
RF55_11235,408580,0.0
RF55_11236,411265,0.0
RF55_11237,102653626,8e-21
RF55_1123,726381,0.0
RF55_11239,412227,1e-81
RF55_11240,409217,9e-173
RF55_11241,102653626,7e-17
RF55_112,412045,0.0
RF55_11244,414033,6e-81
RF55_1124,551950,0.0
RF55_11246,409565,0.0
RF55_11247,408271,0.0
RF55_1125,100578909,0.0
RF55_11252,411155,0.0
RF55_11253,724464,7e-70
RF55_11254,411257,7e-179
RF55_11255,413274,3e-164
RF55_11256,411358,5e-101
RF55_11257,552839,0.0
RF55_11258,413190,6e-168
RF55_11259,413190,2e-115
RF55_11260,409300,6e-149
RF55_11261,725238,1e-51
RF55_11262,409712,0.0
RF55_11263,726542,1e-95
RF55_11266,410307,0.0
RF55_1126,678510,7e-88
RF55_11267,408346,4e-99
RF55_11268,100578885,4e-115
RF55_11269,100578885,3e-96
RF55_11270,102653691,9e-102
RF55_1127,100578909,1e-180
RF55_11271,409136,5e-51
RF55_11275,410396,0.0
RF55_11276,100578899,5e-58
RF55_11281,410505,0.0
RF55_11285,411046,2e-47
RF55_11286,411214,2e-46
RF55_1128,726422,0.0
RF55_11287,408772,1e-29
RF55_11288,410045,0.0
RF55_11289,551165,0.0
RF55_11290,409455,5e-87
RF55_11292,411849,0.0
RF55_11293,409440,2e-163
RF55_11294,409440,2e-91
RF55_1129,552554,2e-152
RF55_11295,552163,9e-08
RF55_11301,412523,2e-95
RF55_11302,725045,1e-98
RF55_11304,725382,2e-17
RF55_1130,552533,6e-139
RF55_11308,102653626,1e-12
RF55_1131,412379,0.0
RF55_11315,409959,8e-109
RF55_11316,413929,0.0
RF55_11318,411985,0.0
RF55_1132,100576487,5e-28
RF55_11321,100576136,6e-28
RF55_11322,552073,0.0
RF55_11323,551227,5e-24
RF55_11324,726367,0.0
RF55_11332,552794,0.0
RF55_11334,725258,1e-08
RF55_11336,550673,5e-97
RF55_1133,726252,7e-129
RF55_11340,411772,4e-106
RF55_113,412256,5e-13
RF55_11341,409492,8e-24
RF55_11342,552200,0.0
RF55_11343,408804,3e-64
RF55_1134,410652,0.0
RF55_11346,725833,2e-37
RF55_11348,726926,4e-61
RF55_11354,724943,0.0
RF55_11355,412744,0.0
RF55_11356,552334,0.0
RF55_1135,726119,9e-19
RF55_11358,100576592,7e-12
RF55_11359,102653601,6e-06
RF55_11366,725614,2e-16
RF55_1136,726119,0.0
RF55_11370,102655694,8e-81
RF55_11371,552304,2e-92
RF55_11372,100578784,1e-74
RF55_11373,724437,3e-179
RF55_1137,408304,3e-47
RF55_11374,724269,7e-44
RF55_11378,726908,0.0
RF55_11382,550968,0.0
RF55_11383,412017,1e-139
RF55_1138,413264,0.0
RF55_11384,412016,0.0
RF55_11385,411731,0.0
RF55_11386,413118,2e-79
RF55_11388,726932,1e-29
RF55_11389,408443,4e-33
RF55_11390,725210,3e-70
RF55_11391,726537,0.0
RF55_11393,409532,9e-149
RF55_1139,412254,5e-135
RF55_11395,725621,1e-160
RF55_11396,725621,1e-157
RF55_11397,102653626,3e-27
RF55_11398,410158,3e-154
RF55_11399,725928,0.0
RF55_11400,409001,0.0
RF55_1140,100577033,5e-127
RF55_11402,102653626,1e-19
RF55_11404,413068,7e-152
RF55_11416,410671,6e-105
RF55_1141,724935,0.0
RF55_11417,726400,3e-63
RF55_11418,409162,3e-33
RF55_11421,725076,7e-06
RF55_11422,409424,0.0
RF55_11423,409423,1e-32
RF55_1142,408749,0.0
RF55_11424,725435,5e-24
RF55_11429,727344,1e-43
RF55_11430,409722,0.0
RF55_1143,410006,0.0
RF55_11435,724496,5e-43
RF55_11438,408461,1e-07
RF55_1144,410006,0.0
RF55_11446,408396,0.0
RF55_11448,102653626,5e-07
RF55_11451,551177,7e-108
RF55_11452,725621,1e-109
RF55_11453,725621,1e-160
RF55_11454,102655479,1e-10
RF55_1145,413101,0.0
RF55_11460,727227,0.0
RF55_11461,413736,8e-33
RF55_11462,551909,7e-140
RF55_11463,102656751,6e-16
RF55_1146,409186,0.0
RF55_11464,411983,5e-77
RF55_11469,100577214,1e-135
RF55_11471,409003,2e-178
RF55_114,724363,3e-80
RF55_11472,724488,2e-99
RF55_11475,724488,2e-99
RF55_11476,551706,3e-14
RF55_1147,726685,3e-174
RF55_11477,412815,4e-79
RF55_11480,727502,0.0
RF55_11482,102653626,5e-20
RF55_1148,551226,0.0
RF55_11492,100576592,2e-05
RF55_11493,724864,7e-76
RF55_11494,100576248,8e-36
RF55_11496,412560,2e-47
RF55_1149,724437,2e-20
RF55_11500,410351,0.0
RF55_11501,412994,8e-92
RF55_11502,412994,8e-49
RF55_11503,412166,2e-55
RF55_11506,726379,3e-10
RF55_1150,727480,0.0
RF55_11507,412116,0.0
RF55_11508,552712,3e-54
RF55_11509,408567,0.0
RF55_11510,411904,0.0
RF55_11511,102653626,5e-08
RF55_1151,552242,3e-59
RF55_11517,724225,1e-143
RF55_11518,552055,1e-172
RF55_11519,102656882,0.0
RF55_11525,724757,7e-67
RF55_11526,725238,2e-31
RF55_1152,724518,2e-42
RF55_11527,726542,1e-95
RF55_11528,552322,7e-80
RF55_11529,725344,6e-72
RF55_1153,102654353,4e-98
RF55_11533,410671,1e-23
RF55_11536,100576220,2e-77
RF55_11537,550920,0.0
RF55_115,408988,6e-23
RF55_11541,727398,4e-06
RF55_11543,102654705,1e-54
RF55_1154,552466,0.0
RF55_11547,100577004,6e-17
RF55_11550,102653626,1e-16
RF55_11551,409018,0.0
RF55_11552,550808,2e-156
RF55_11554,413809,0.0
RF55_11558,410577,6e-80
RF55_11560,100576410,1e-40
RF55_11562,102653626,3e-15
RF55_1156,410171,1e-20
RF55_11571,102653626,3e-21
RF55_11572,551436,0.0
RF55_11573,725883,6e-33
RF55_1157,409792,0.0
RF55_11574,552680,2e-36
RF55_11576,102653626,3e-20
RF55_11578,552091,7e-100
RF55_11579,100578721,0.0
RF55_11580,725314,3e-102
RF55_11581,725794,3e-98
RF55_1158,409792,1e-71
RF55_11589,724501,1e-108
RF55_11590,413289,2e-09
RF55_11591,726486,2e-38
RF55_11592,410283,2e-97
RF55_1159,413152,0.0
RF55_11601,100577061,3e-35
RF55_1160,411832,2e-41
RF55_11605,100577643,3e-29
RF55_11606,409341,1e-111
RF55_11613,100578834,8e-65
RF55_1161,409278,2e-142
RF55_11617,412224,0.0
RF55_11619,102653626,7e-10
RF55_11621,410777,0.0
RF55_11622,408788,1e-44
RF55_11623,725405,0.0
RF55_1162,409590,0.0
RF55_11626,551963,3e-161
RF55_11627,411862,3e-88
RF55_11628,726828,1e-47
RF55_1163,100577707,3e-102
RF55_11631,406083,6e-74
RF55_11640,410000,3e-126
RF55_1164,100577707,3e-15
RF55_116,411299,0.0
RF55_11642,725061,0.0
RF55_11644,411030,0.0
RF55_11649,726071,2e-156
RF55_11651,412007,4e-68
RF55_11653,410009,4e-06
RF55_1165,410041,0.0
RF55_11654,406104,0.0
RF55_11656,100577228,3e-07
RF55_11659,552697,0.0
RF55_11660,551780,1e-146
RF55_11661,102656283,1e-99
RF55_11662,724146,3e-55
RF55_11663,551936,0.0
RF55_1166,409083,3e-152
RF55_11664,100578731,1e-19
RF55_11666,552370,1e-72
RF55_11667,411385,2e-16
RF55_11672,725331,8e-125
RF55_11673,727574,0.0
RF55_11675,409945,0.0
RF55_1167,551193,8e-65
RF55_11676,552255,0.0
RF55_11679,100576155,4e-07
