GB40109,GO:0004144
GB40109,GO:0005789
GB40109,GO:0016021
GB40109,GO:0019432
GB40110,GO:0016021
GB40112,GO:0008270
GB40113,GO:0016021
GB40118,GO:0016831
GB40118,GO:0019752
GB40118,GO:0030170
GB40119,GO:0004334
GB40119,GO:0009072
GB40120,GO:0043066
GB40123,GO:0004180
GB40123,GO:0008237
GB40123,GO:0008241
GB40123,GO:0016020
GB40123,GO:0046872
GB40126,GO:0007165
GB40128,GO:0003676
GB40128,GO:0046872
GB40135,GO:0004181
GB40135,GO:0008270
GB40137,GO:0004252
GB40138,GO:0004252
GB40139,GO:0003755
GB40139,GO:0006457
GB40139,GO:0016021
GB40140,GO:0008381
GB40140,GO:0016021
GB40141,GO:0004185
GB40141,GO:0005576
GB40142,GO:0003676
GB40142,GO:0006355
GB40142,GO:0030097
GB40142,GO:0046872
GB40142,GO:0051569
GB40145,GO:0016021
GB40145,GO:0046872
GB40146,GO:0005525
GB40146,GO:0005622
GB40146,GO:0007264
GB40146,GO:0015031
GB40147,GO:0003676
GB40147,GO:0046872
GB40148,GO:0016021
GB40148,GO:0055114
GB40150,GO:0003700
GB40150,GO:0005634
GB40150,GO:0006351
GB40150,GO:0043565
GB40151,GO:0015031
GB40151,GO:0016021
GB40158,GO:0004252
GB40159,GO:0007165
GB40162,GO:0008376
GB40162,GO:0016021
GB40162,GO:0032580
GB40168,GO:0003873
GB40168,GO:0005524
GB40168,GO:0006000
GB40168,GO:0006003
GB40169,GO:0008528
GB40169,GO:0016021
GB40178,GO:0003700
GB40178,GO:0005622
GB40178,GO:0043565
GB40183,GO:0004984
GB40183,GO:0005549
GB40183,GO:0005886
GB40183,GO:0016021
GB40184,GO:0004984
GB40184,GO:0005549
GB40184,GO:0005886
GB40184,GO:0016021
GB40186,GO:0004984
GB40186,GO:0005549
GB40186,GO:0005886
GB40186,GO:0016021
GB40187,GO:0004984
GB40187,GO:0005549
GB40187,GO:0005886
GB40187,GO:0016021
GB40189,GO:0004984
GB40189,GO:0005549
GB40189,GO:0016021
GB40191,GO:0004984
GB40191,GO:0005549
GB40191,GO:0005886
GB40191,GO:0016021
GB40192,GO:0004984
GB40192,GO:0005549
GB40192,GO:0005886
GB40192,GO:0016021
GB40195,GO:0004984
GB40195,GO:0005549
GB40195,GO:0016021
GB40198,GO:0004984
GB40198,GO:0005549
GB40198,GO:0016021
GB40200,GO:0004984
GB40200,GO:0005549
GB40200,GO:0005886
GB40200,GO:0016021
GB40201,GO:0004984
GB40201,GO:0005549
GB40201,GO:0005886
GB40201,GO:0016021
GB40202,GO:0004984
GB40202,GO:0005549
GB40202,GO:0005886
GB40202,GO:0016021
GB40203,GO:0006801
GB40203,GO:0046872
GB40203,GO:0055114
GB40205,GO:0003677
GB40205,GO:0003899
GB40205,GO:0006351
GB40205,GO:0032549
GB40206,GO:0004930
GB40206,GO:0007166
GB40206,GO:0016021
GB40207,GO:0004828
GB40207,GO:0005524
GB40207,GO:0005737
GB40207,GO:0006434
GB40212,GO:0007160
GB40217,GO:0003677
GB40217,GO:0003678
GB40217,GO:0005524
GB40217,GO:0005634
GB40217,GO:0006270
GB40217,GO:0042555
GB40218,GO:0015204
GB40218,GO:0016021
GB40219,GO:0016021
GB40221,GO:0016021
GB40222,GO:0004672
GB40222,GO:0005524
GB40227,GO:0016021
GB40227,GO:0022891
GB40232,GO:0051920
GB40237,GO:0004222
GB40237,GO:0046872
GB40238,GO:0004109
GB40238,GO:0006779
GB40238,GO:0016021
GB40239,GO:0016021
GB40240,GO:0005509
GB40251,GO:0003676
GB40251,GO:0008270
GB40252,GO:0003677
GB40252,GO:0003899
GB40252,GO:0006351
GB40254,GO:0008270
GB40254,GO:0016021
GB40254,GO:0019706
GB40269,GO:0032040
GB40273,GO:0003676
GB40273,GO:0046872
GB40274,GO:0003777
GB40274,GO:0005524
GB40274,GO:0005871
GB40274,GO:0005874
GB40274,GO:0007018
GB40278,GO:0004491
GB40279,GO:0016021
GB40280,GO:0003677
GB40280,GO:0004075
GB40280,GO:0004736
GB40280,GO:0005524
GB40280,GO:0006090
GB40280,GO:0006094
GB40280,GO:0009374
GB40280,GO:0046872
GB40282,GO:0004725
GB40282,GO:0016021
GB40283,GO:0015377
GB40283,GO:0016021
GB40284,GO:0004497
GB40284,GO:0005506
GB40284,GO:0016021
GB40284,GO:0016705
GB40284,GO:0020037
GB40286,GO:0004497
GB40286,GO:0005506
GB40286,GO:0016021
GB40286,GO:0016705
GB40286,GO:0020037
GB40287,GO:0004497
GB40287,GO:0005506
GB40287,GO:0016021
GB40287,GO:0016705
GB40287,GO:0020037
GB40289,GO:0052855
GB40297,GO:0006886
GB40297,GO:0030176
GB40299,GO:0042302
GB40301,GO:0004034
GB40301,GO:0019318
GB40301,GO:0030246
GB40302,GO:0004618
GB40302,GO:0005524
GB40302,GO:0006096
GB40304,GO:0005622
GB40304,GO:0035556
GB40305,GO:0016651
GB40305,GO:0048038
GB40305,GO:0051287
GB40307,GO:0003677
GB40307,GO:0003899
GB40307,GO:0005730
GB40307,GO:0006351
GB40307,GO:0008270
GB40309,GO:0005777
GB40310,GO:0004672
GB40310,GO:0005524
GB40316,GO:0016021
GB40318,GO:0008270
GB40319,GO:0005634
GB40320,GO:0005524
GB40320,GO:0006457
GB40320,GO:0009408
GB40320,GO:0046872
GB40327,GO:0016021
GB40333,GO:0016020
GB40337,GO:0001607
GB40337,GO:0016021
GB40339,GO:0016021
GB40339,GO:0016491
GB40342,GO:0005525
GB40344,GO:0004623
GB40344,GO:0005509
GB40344,GO:0005576
GB40344,GO:0006644
GB40344,GO:0016042
GB40356,GO:0004867
GB40360,GO:0003743
GB40360,GO:0005850
GB40362,GO:0003677
GB40362,GO:0004518
GB40362,GO:0005634
GB40362,GO:0005739
GB40362,GO:0006281
GB40364,GO:0017119
GB40365,GO:0003676
GB40365,GO:0004386
GB40365,GO:0005524
GB40377,GO:0016021
GB40381,GO:0005215
GB40381,GO:0006814
GB40381,GO:0016021
GB40381,GO:0055085
GB40382,GO:0005886
GB40382,GO:0016021
GB40382,GO:0050909
GB40389,GO:0005737
GB40389,GO:0005856
GB40390,GO:0016021
GB40391,GO:0016021
GB40392,GO:0008271
GB40392,GO:0016021
GB40395,GO:0006810
GB40395,GO:0016021
GB40399,GO:0016021
GB40399,GO:0016192
GB40400,GO:0004713
GB40400,GO:0005524
GB40405,GO:0005057
GB40405,GO:0005622
GB40410,GO:0005215
GB40410,GO:0016021
GB40410,GO:0055085
GB40412,GO:0005509
GB40412,GO:0016021
GB40414,GO:0000184
GB40415,GO:0016021
GB40417,GO:0016021
GB40420,GO:0007165
GB40424,GO:0005525
GB40424,GO:0005622
GB40424,GO:0007264
GB40424,GO:0008270
GB40424,GO:0015031
GB40427,GO:0005737
GB40427,GO:0005856
GB40427,GO:0008285
GB40427,GO:0019898
GB40429,GO:0003924
GB40429,GO:0005525
GB40429,GO:0005622
GB40429,GO:0006886
GB40429,GO:0006913
GB40429,GO:0007264
GB40429,GO:0016020
GB40431,GO:0006807
GB40431,GO:0016810
GB40437,GO:0016055
GB40437,GO:0030178
GB40438,GO:0016021
GB40439,GO:0016021
GB40439,GO:0051424
GB40441,GO:0016021
GB40442,GO:0016831
GB40442,GO:0019752
GB40442,GO:0030170
GB40446,GO:0042302
GB40448,GO:0003735
GB40448,GO:0005840
GB40448,GO:0006412
GB40451,GO:0003824
GB40451,GO:0009058
GB40451,GO:0030170
GB40452,GO:0005086
GB40452,GO:0032012
GB40453,GO:0008270
GB40454,GO:0005634
GB40454,GO:0006355
GB40454,GO:0043486
GB40456,GO:0006810
GB40456,GO:0016021
GB40457,GO:0015078
GB40457,GO:0015986
GB40457,GO:0015991
GB40457,GO:0016021
GB40457,GO:0045263
GB40459,GO:0005779
GB40459,GO:0006625
GB40459,GO:0008270
GB40460,GO:0003824
GB40461,GO:0005509
GB40461,GO:0005783
GB40461,GO:0006457
GB40462,GO:0004129
GB40462,GO:0016021
GB40463,GO:0008654
GB40463,GO:0016021
GB40463,GO:0016780
GB40466,GO:0005524
GB40466,GO:0016887
GB40467,GO:0016021
GB40473,GO:0005622
GB40473,GO:0006810
GB40478,GO:0004930
GB40478,GO:0005886
GB40478,GO:0007166
GB40478,GO:0016021
GB40479,GO:0017150
GB40479,GO:0050660
GB40480,GO:0004674
GB40480,GO:0005524
GB40481,GO:0016021
GB40490,GO:0008270
GB40490,GO:0008285
GB40490,GO:0016573
GB40490,GO:0070776
GB40491,GO:0009058
GB40491,GO:0016779
GB40492,GO:0003735
GB40492,GO:0005840
GB40492,GO:0006412
GB40492,GO:0019843
GB40492,GO:0046872
GB40495,GO:0003676
GB40495,GO:0005634
GB40495,GO:0008270
GB40498,GO:0005509
GB40498,GO:0016021
GB40500,GO:0016021
GB40503,GO:0016616
GB40503,GO:0051287
GB40507,GO:0005634
GB40510,GO:0000184
GB40511,GO:0004713
GB40511,GO:0005524
GB40513,GO:0016255
GB40513,GO:0042765
GB40515,GO:0004725
GB40515,GO:0046872
GB40517,GO:0015889
GB40517,GO:0031419
GB40519,GO:0003677
GB40519,GO:0005634
GB40519,GO:0006351
GB40519,GO:0006355
GB40535,GO:0005761
GB40536,GO:0016021
GB40537,GO:0008270
GB40537,GO:0016491
GB40538,GO:0003676
GB40538,GO:0004386
GB40538,GO:0005524
GB40539,GO:0003735
GB40539,GO:0006412
GB40539,GO:0015935
GB40540,GO:0004843
GB40540,GO:0006511
GB40540,GO:0008270
GB40540,GO:0016579
GB40541,GO:0016021
GB40543,GO:0016021
GB40554,GO:0005634
GB40554,GO:0007049
GB40560,GO:0004721
GB40560,GO:0005634
GB40560,GO:0006397
GB40561,GO:0000166
GB40563,GO:0004829
GB40563,GO:0005524
GB40563,GO:0005737
GB40563,GO:0006435
GB40564,GO:0008270
GB40565,GO:0004674
GB40565,GO:0005524
GB40566,GO:0042302
GB40567,GO:0004252
GB40567,GO:0016021
GB40574,GO:0003824
GB40574,GO:0009058
GB40574,GO:0016021
GB40574,GO:0030170
GB40576,GO:0005840
GB40576,GO:0042254
GB40577,GO:0004357
GB40577,GO:0006750
GB40578,GO:0006885
GB40578,GO:0015385
GB40578,GO:0016021
GB40580,GO:0016180
GB40580,GO:0032039
GB40581,GO:0046872
GB40581,GO:0071558
GB40589,GO:0016021
GB40591,GO:0016021
GB40592,GO:0000902
GB40592,GO:0007015
GB40598,GO:0015377
GB40598,GO:0016021
GB40603,GO:0004713
GB40603,GO:0005524
GB40603,GO:0016021
GB40610,GO:0016021
GB40611,GO:0006355
GB40611,GO:0007423
GB40614,GO:0008488
GB40614,GO:0016021
GB40614,GO:0017187
GB40616,GO:0005549
GB40617,GO:0016021
GB40618,GO:0005509
GB40619,GO:0005509
GB40624,GO:0005507
GB40624,GO:0016491
GB40625,GO:0005524
GB40625,GO:0007269
GB40625,GO:0008021
GB40635,GO:0003993
GB40652,GO:0016021
GB40654,GO:0003677
GB40654,GO:0003700
GB40654,GO:0005634
GB40654,GO:0005737
GB40655,GO:0016021
GB40655,GO:0016192
GB40656,GO:0005634
GB40656,GO:0005737
GB40656,GO:0006606
GB40656,GO:0008565
GB40663,GO:0008270
GB40665,GO:0004984
GB40665,GO:0005549
GB40665,GO:0016021
GB40666,GO:0004984
GB40666,GO:0005549
GB40666,GO:0016021
GB40667,GO:0004984
GB40667,GO:0005549
GB40667,GO:0005886
GB40667,GO:0016021
GB40668,GO:0004984
GB40668,GO:0005549
GB40668,GO:0016021
GB40669,GO:0004984
GB40669,GO:0005549
GB40669,GO:0005886
GB40669,GO:0016021
GB40671,GO:0005509
GB40672,GO:0007165
GB40672,GO:0016787
GB40672,GO:0046856
GB40673,GO:0003857
GB40673,GO:0006631
GB40674,GO:0003723
GB40674,GO:0004386
GB40674,GO:0005524
GB40674,GO:0005634
GB40676,GO:0005622
GB40676,GO:0016301
GB40676,GO:0016773
GB40676,GO:0046854
GB40676,GO:0048015
GB40681,GO:0006633
GB40681,GO:0016021
GB40681,GO:0016740
GB40686,GO:0016021
GB40690,GO:0005089
GB40690,GO:0005622
GB40690,GO:0035023
GB40690,GO:0035556
GB40691,GO:0016021
GB40694,GO:0005507
GB40694,GO:0016715
GB40695,GO:0005576
GB40695,GO:0016021
GB40695,GO:0072556
GB40696,GO:0005576
GB40696,GO:0042629
GB40696,GO:0043303
GB40697,GO:0005576
GB40700,GO:0005576
GB40700,GO:0008191
GB40701,GO:0016021
GB40703,GO:0005509
GB40703,GO:0005886
GB40703,GO:0007156
GB40703,GO:0016021
GB40706,GO:0004563
GB40706,GO:0005975
GB40707,GO:0016021
GB40708,GO:0016021
GB40711,GO:0008270
GB40712,GO:0016021
GB40713,GO:0005215
GB40713,GO:0008289
GB40716,GO:0005215
GB40716,GO:0008289
GB40718,GO:0004791
GB40718,GO:0005623
GB40718,GO:0045454
GB40718,GO:0050660
GB40720,GO:0005634
GB40720,GO:0006355
GB40727,GO:0008654
GB40727,GO:0016021
GB40727,GO:0016780
GB40728,GO:0004222
GB40728,GO:0008270
GB40730,GO:0004984
GB40730,GO:0005549
GB40730,GO:0005886
GB40730,GO:0016021
GB40731,GO:0005525
GB40731,GO:0005622
GB40731,GO:0007264
GB40731,GO:0015031
GB40731,GO:0016020
GB40732,GO:0046912
GB40733,GO:0008270
GB40733,GO:0016021
GB40734,GO:0004332
GB40734,GO:0006096
GB40735,GO:0004332
GB40735,GO:0006096
GB40740,GO:0005216
GB40740,GO:0016021
GB40744,GO:0000166
GB40744,GO:0003676
GB40744,GO:0005622
GB40744,GO:0006396
GB40746,GO:0006457
GB40747,GO:0003920
GB40747,GO:0009117
GB40747,GO:0046872
GB40747,GO:1902560
GB40748,GO:0000287
GB40748,GO:0004363
GB40748,GO:0005524
GB40748,GO:0043295
GB40749,GO:0003676
GB40749,GO:0046872
GB40750,GO:0003676
GB40750,GO:0004386
GB40750,GO:0005524
GB40751,GO:0016021
GB40754,GO:0005524
GB40754,GO:0016301
GB40760,GO:0005622
GB40760,GO:0006886
GB40760,GO:0016021
GB40760,GO:0016192
GB40760,GO:0061025
GB40764,GO:0004114
GB40764,GO:0007165
GB40764,GO:0046872
GB40767,GO:0016791
GB40769,GO:0016491
GB40770,GO:0016491
GB40771,GO:0008484
GB40771,GO:0016021
GB40773,GO:0005506
GB40773,GO:0006633
GB40773,GO:0016021
GB40773,GO:0016491
GB40774,GO:0000723
GB40774,GO:0003677
GB40774,GO:0004003
GB40774,GO:0005524
GB40774,GO:0005634
GB40774,GO:0006260
GB40774,GO:0006281
GB40774,GO:0006310
GB40774,GO:0010569
GB40774,GO:0046872
GB40774,GO:0051539
GB40775,GO:0005623
GB40775,GO:0016021
GB40775,GO:0016491
GB40775,GO:0045454
GB40775,GO:0050660
GB40777,GO:0003723
GB40778,GO:0000139
GB40778,GO:0005351
GB40778,GO:0016021
GB40779,GO:0004801
GB40779,GO:0005737
GB40779,GO:0005975
GB40779,GO:0006098
GB40780,GO:0005634
GB40780,GO:0008270
GB40782,GO:0006364
GB40782,GO:0030688
GB40783,GO:0004347
GB40783,GO:0006094
GB40783,GO:0006096
GB40784,GO:0016021
GB40794,GO:0016021
GB40795,GO:0006221
GB40795,GO:0007049
GB40795,GO:0045747
GB40796,GO:0046872
GB40797,GO:0016021
GB40797,GO:0016746
GB40798,GO:0000166
GB40798,GO:0003676
GB40798,GO:0008270
GB40800,GO:0005787
GB40800,GO:0006465
GB40800,GO:0008233
GB40800,GO:0016021
GB40801,GO:0000398
GB40801,GO:0005681
GB40802,GO:0004672
GB40802,GO:0005524
GB40804,GO:0016021
GB40805,GO:0004342
GB40805,GO:0005737
GB40805,GO:0005975
GB40805,GO:0006044
GB40805,GO:0016787
GB40807,GO:0016021
GB40809,GO:0004890
GB40809,GO:0005230
GB40809,GO:0005886
GB40809,GO:0016021
GB40809,GO:0030054
GB40809,GO:0045202
GB40810,GO:0016021
GB40818,GO:0005216
GB40818,GO:0016021
GB40821,GO:0016021
GB40823,GO:0005509
GB40823,GO:0016021
GB40824,GO:0003723
GB40828,GO:0000940
GB40828,GO:0005876
GB40828,GO:0007059
GB40828,GO:0007067
GB40828,GO:0031110
GB40828,GO:0051301
GB40830,GO:0016021
GB40830,GO:0019028
GB40831,GO:0004252
GB40837,GO:0005215
GB40837,GO:0005622
GB40838,GO:0008810
GB40838,GO:0030245
GB40842,GO:0016614
GB40842,GO:0050660
GB40843,GO:0003723
GB40843,GO:0004826
GB40857,GO:0046872
GB40858,GO:0003676
GB40858,GO:0004386
GB40858,GO:0005524
GB40859,GO:0003676
GB40859,GO:0008270
GB40861,GO:0016491
GB40864,GO:0004722
GB40864,GO:0046872
GB40866,GO:0005524
GB40867,GO:0005328
GB40867,GO:0016021
GB40868,GO:0005509
GB40871,GO:0003677
GB40872,GO:0008242
GB40873,GO:0005875
GB40873,GO:0007017
GB40874,GO:0003924
GB40874,GO:0005525
GB40875,GO:0003735
GB40875,GO:0005840
GB40875,GO:0006412
GB40877,GO:0005783
GB40877,GO:0016021
GB40878,GO:0000166
GB40878,GO:0003676
GB40879,GO:0005777
GB40879,GO:0016021
GB40879,GO:0016560
GB40881,GO:0005672
GB40881,GO:0006367
GB40882,GO:0003735
GB40882,GO:0005840
GB40882,GO:0006412
GB40883,GO:0005622
GB40883,GO:0006355
GB40885,GO:0008270
GB40886,GO:0003723
GB40886,GO:0006396
GB40886,GO:0016779
GB40887,GO:0015991
GB40887,GO:0033178
GB40887,GO:0046961
GB40888,GO:0004222
GB40888,GO:0016021
GB40888,GO:0071586
GB40891,GO:0008270
GB40892,GO:0001104
GB40892,GO:0016592
GB40899,GO:0005506
GB40899,GO:0006633
GB40899,GO:0016491
GB40901,GO:0005847
GB40901,GO:0006378
GB40901,GO:0006379
GB40904,GO:0003755
GB40904,GO:0006457
GB40907,GO:0016021
GB40907,GO:0055114
GB40908,GO:0005509
GB40909,GO:0003777
GB40909,GO:0005871
GB40909,GO:0007018
GB40909,GO:0035091
GB40911,GO:0008270
GB40916,GO:0016021
GB40923,GO:0004889
GB40923,GO:0016021
GB40923,GO:0030054
GB40923,GO:0045211
GB40928,GO:0005622
GB40928,GO:0008270
GB40935,GO:0010508
GB40939,GO:0016021
GB40941,GO:0003824
GB40941,GO:0006596
GB40944,GO:0004222
GB40945,GO:0008235
GB40945,GO:0008239
GB40945,GO:0016021
GB40945,GO:0016805
GB40945,GO:0031225
GB40945,GO:0046872
GB40946,GO:0006461
GB40946,GO:0008601
GB40947,GO:0005328
GB40947,GO:0016021
GB40948,GO:0008270
GB40948,GO:0016021
GB40967,GO:0004511
GB40967,GO:0005506
GB40967,GO:0009072
GB40967,GO:0042423
GB40973,GO:0004970
GB40973,GO:0005234
GB40973,GO:0016021
GB40973,GO:0030054
GB40973,GO:0045211
GB40975,GO:0004890
GB40975,GO:0005230
GB40975,GO:0005886
GB40975,GO:0016021
GB40975,GO:0030054
GB40975,GO:0045202
GB40976,GO:0005524
GB40976,GO:0006457
GB40976,GO:0006950
GB40977,GO:0003712
GB40977,GO:0016442
GB40977,GO:0035194
GB40978,GO:0005789
GB40978,GO:0016021
GB40980,GO:0016021
GB40980,GO:0022891
GB40984,GO:0003677
GB40984,GO:0005673
GB40984,GO:0006355
GB40984,GO:0006367
GB40986,GO:0016021
GB40993,GO:0005509
GB40993,GO:0005886
GB40993,GO:0007156
GB40993,GO:0016021
GB40997,GO:0015020
GB40997,GO:0016021
GB40998,GO:0016021
GB40998,GO:0055085
GB41007,GO:0001539
GB41007,GO:0003777
GB41007,GO:0005858
GB41007,GO:0007018
GB41007,GO:0016887
GB41018,GO:0003755
GB41018,GO:0006457
GB41024,GO:0005622
GB41024,GO:0006396
GB41025,GO:0005634
GB41028,GO:0005524
GB41028,GO:0015986
GB41028,GO:0015991
GB41028,GO:0045261
GB41028,GO:0046933
GB41028,GO:0046961
GB41029,GO:0016021
GB41030,GO:0003684
GB41030,GO:0005634
GB41030,GO:0006289
GB41030,GO:0043161
GB41032,GO:0006511
GB41032,GO:0016579
GB41032,GO:0036459
GB41033,GO:0016021
GB41033,GO:0022891
GB41034,GO:0016021
GB41034,GO:0022857
GB41035,GO:0006511
GB41035,GO:0016579
GB41035,GO:0036459
GB41036,GO:0005254
GB41036,GO:0005886
GB41036,GO:0034707
GB41037,GO:0000166
GB41037,GO:0003676
GB41038,GO:0005391
GB41038,GO:0005524
GB41038,GO:0016021
GB41038,GO:0046872
GB41039,GO:0003735
GB41039,GO:0006412
GB41039,GO:0015934
GB41042,GO:0016021
GB41042,GO:0042981
GB41043,GO:0004672
GB41043,GO:0005524
GB41063,GO:0004842
GB41063,GO:0008270
GB41065,GO:0005215
GB41065,GO:0016021
GB41065,GO:0055085
GB41067,GO:0004672
GB41067,GO:0005524
GB41068,GO:0003735
GB41068,GO:0005840
GB41068,GO:0006412
GB41069,GO:0016831
GB41069,GO:0019752
GB41069,GO:0030170
GB41073,GO:0004335
GB41073,GO:0005524
GB41073,GO:0005737
GB41073,GO:0006012
GB41074,GO:0016021
GB41079,GO:0007165
GB41080,GO:0006511
GB41080,GO:0016579
GB41080,GO:0036459
GB41082,GO:0004715
GB41082,GO:0005524
GB41083,GO:0005525
GB41083,GO:0005622
GB41083,GO:0007264
GB41083,GO:0015031
GB41083,GO:0016020
GB41084,GO:0003735
GB41084,GO:0005840
GB41084,GO:0006412
GB41090,GO:0004575
GB41090,GO:0005737
GB41090,GO:0005975
GB41094,GO:0016021
GB41097,GO:0004252
GB41103,GO:0005623
GB41103,GO:0006904
GB41113,GO:0016021
GB41115,GO:0005509
GB41118,GO:0004089
GB41118,GO:0006730
GB41118,GO:0008270
GB41120,GO:0016021
GB41123,GO:0005975
GB41123,GO:0006108
GB41123,GO:0016615
GB41123,GO:0016616
GB41126,GO:0016021
GB41126,GO:0022857
GB41127,GO:0016021
GB41127,GO:0022857
GB41129,GO:0016021
GB41134,GO:0000139
GB41134,GO:0005801
GB41134,GO:0006888
GB41134,GO:0015031
GB41134,GO:0016021
GB41135,GO:0018024
GB41136,GO:0005634
GB41136,GO:0005737
GB41136,GO:0006351
GB41136,GO:0006355
GB41136,GO:0016021
GB41138,GO:0003677
GB41138,GO:0005634
GB41138,GO:0006351
GB41138,GO:0006355
GB41142,GO:0005789
GB41142,GO:0016021
GB41142,GO:0016758
GB41143,GO:0003824
GB41143,GO:0050662
GB41147,GO:0005509
GB41147,GO:0005783
GB41147,GO:0006457
GB41147,GO:0016021
GB41148,GO:0005680
GB41148,GO:0007067
GB41148,GO:0030071
GB41148,GO:0031145
GB41148,GO:0051301
GB41150,GO:0003723
GB41150,GO:0003735
GB41150,GO:0006412
GB41150,GO:0015935
GB41151,GO:0005634
GB41151,GO:0007049
GB41154,GO:0005622
GB41154,GO:0030837
GB41156,GO:0015171
GB41156,GO:0016021
GB41157,GO:0016021
GB41159,GO:0004799
GB41159,GO:0006231
GB41160,GO:0003700
GB41160,GO:0005634
GB41160,GO:0006351
GB41160,GO:0043565
GB41161,GO:0006351
GB41162,GO:0004672
GB41162,GO:0005524
GB41164,GO:0004725
GB41164,GO:0046872
GB41168,GO:0016021
GB41169,GO:0006486
GB41169,GO:0008375
GB41169,GO:0016021
GB41171,GO:0003950
GB41171,GO:0016021
GB41174,GO:0006355
GB41175,GO:0008146
GB41175,GO:0016021
GB41175,GO:0016051
GB41177,GO:0005216
GB41177,GO:0016021
GB41177,GO:0051262
GB41178,GO:0004252
GB41179,GO:0003676
GB41179,GO:0046872
GB41181,GO:0003725
GB41182,GO:0016021
GB41187,GO:0003677
GB41187,GO:0006352
GB41188,GO:0005524
GB41188,GO:0006810
GB41188,GO:0016021
GB41188,GO:0016887
GB41191,GO:0016021
GB41193,GO:0005086
GB41193,GO:0005543
GB41193,GO:0032012
GB41196,GO:0005634
GB41196,GO:0008270
GB41196,GO:0018024
GB41196,GO:0051568
GB41197,GO:0006464
GB41198,GO:0043231
GB41198,GO:0051537
GB41199,GO:0003684
GB41199,GO:0004519
GB41199,GO:0005634
GB41199,GO:0006281
GB41202,GO:0005576
GB41202,GO:0006030
GB41202,GO:0008061
GB41203,GO:0005576
GB41203,GO:0006030
GB41203,GO:0008061
GB41205,GO:0016491
GB41206,GO:0000213
GB41206,GO:0000214
GB41206,GO:0003676
GB41206,GO:0006388
GB41206,GO:0016829
GB41208,GO:0006270
GB41210,GO:0005739
GB41210,GO:0015031
GB41210,GO:0046872
GB41211,GO:0005524
GB41211,GO:0016887
GB41212,GO:0005507
GB41212,GO:0016491
GB41214,GO:0008146
GB41214,GO:0016021
GB41215,GO:0005813
GB41215,GO:0036064
GB41215,GO:0044782
GB41220,GO:0008440
GB41222,GO:0004930
GB41222,GO:0007166
GB41222,GO:0016021
GB41224,GO:0001104
GB41224,GO:0016592
GB41225,GO:0005215
GB41225,GO:0016021
GB41226,GO:0005391
GB41226,GO:0005524
GB41226,GO:0016021
GB41226,GO:0046872
GB41227,GO:0005576
GB41227,GO:0006030
GB41227,GO:0008061
GB41230,GO:0005267
GB41230,GO:0016021
GB41231,GO:0005524
GB41231,GO:0016874
GB41232,GO:0004672
GB41232,GO:0005524
GB41233,GO:0004637
GB41233,GO:0004641
GB41233,GO:0004644
GB41233,GO:0005524
GB41233,GO:0005737
GB41233,GO:0006189
GB41233,GO:0009113
GB41233,GO:0046872
GB41235,GO:0006099
GB41235,GO:0009055
GB41235,GO:0016491
GB41235,GO:0051536
